pct,size,max_time,max_dist,average_time,average_dist,geometric_time,geometric_dist,harmonic_time,harmonic_dist
15,123,0.5613241195678711,190,0.5671660900115967,145,0.5556368827819824,148,0.5531222820281982,153
25,123,0.5701313018798828,295,0.5730147361755371,206,0.5617001056671143,204,0.5600180625915527,204
0,50,0.024105548858642578,0,0.024941444396972656,0,0.0253446102142334,0,0.025217771530151367,0
5,50,0.026148080825805664,18,0.027358055114746094,21,0.029015779495239258,21,0.02913689613342285,21
10,50,0.026139497756958008,30,0.028430461883544922,34,0.029003143310546875,36,0.029413223266601562,36
15,50,0.026277542114257812,50,0.028095483779907227,44,0.029812335968017578,44,0.030185937881469727,44
25,50,0.026823759078979492,80,0.02919173240661621,69,0.029886245727539062,69,0.029543399810791016,69
0,40,0.010890960693359375,0,0.011522054672241211,0,0.011647701263427734,0,0.011501789093017578,0
5,40,0.011884927749633789,15,0.012935400009155273,19,0.012663841247558594,28,0.012781620025634766,28
10,40,0.012526750564575195,51,0.013643026351928711,28,0.012622833251953125,28,0.012487411499023438,28
15,40,0.011742591857910156,28,0.013784408569335938,31,0.01331639289855957,31,0.012848377227783203,31
25,40,0.0124359130859375,61,0.013199806213378906,50,0.014801979064941406,50,0.013794660568237305,37
0,102,0.26975464820861816,0,0.2613544464111328,0,0.26169514656066895,0,0.26268959045410156,0
5,102,0.2959768772125244,66,0.2908477783203125,62,0.29070067405700684,62,0.29119157791137695,62
10,102,0.30195116996765137,125,0.29615259170532227,103,0.29663801193237305,103,0.29734301567077637,103
15,102,0.3152618408203125,123,0.29680752754211426,103,0.297778844833374,105,0.29880762100219727,105
25,102,0.3069005012512207,205,0.30165648460388184,151,0.3028881549835205,150,0.302506685256958,150
0,107,0.31736302375793457,0,0.30759477615356445,0,0.30816173553466797,0,0.31160688400268555,0
5,107,0.35300230979919434,74,0.34457921981811523,53,0.3466517925262451,53,0.3470125198364258,53
10,107,0.35950756072998047,112,0.361926794052124,89,0.35226964950561523,89,0.3512563705444336,89
15,107,0.3592195510864258,178,0.3521006107330322,123,0.35349106788635254,123,0.3518974781036377,123
25,107,0.37140345573425293,253,0.3549025058746338,176,0.36362743377685547,176,0.36286234855651855,176
0,80,0.13273334503173828,0,0.1238400936126709,0,0.12439560890197754,0,0.12485909461975098,0
5,80,0.14370059967041016,30,0.1393117904663086,39,0.14009499549865723,39,0.14011383056640625,39
10,80,0.14528131484985352,92,0.1418471336364746,68,0.1484990119934082,68,0.14223885536193848,68
15,80,0.14859271049499512,117,0.14009523391723633,90,0.1420748233795166,90,0.14217615127563477,90
25,80,0.14703130722045898,162,0.1436309814453125,108,0.14421772956848145,108,0.14439606666564941,108
0,59,0.07205820083618164,0,0.07532620429992676,0,0.07504105567932129,0,0.05856037139892578,0
5,59,0.07747149467468262,35,0.05694222450256348,30,0.05705881118774414,30,0.057157039642333984,30
10,59,0.057822227478027344,68,0.05730581283569336,54,0.05777454376220703,54,0.05791115760803223,54
15,59,0.05808115005493164,54,0.05757951736450195,49,0.05778169631958008,49,0.057691335678100586,49
25,59,0.05843806266784668,87,0.0576324462890625,69,0.0579376220703125,78,0.057982683181762695,77
0,63,0.05903935432434082,0,0.05940127372741699,0,0.06047391891479492,0,0.054723501205444336,0
5,63,0.057106971740722656,41,0.06256937980651855,37,0.06397652626037598,37,0.06596517562866211,37
10,63,0.06415152549743652,49,0.0665738582611084,44,0.06544947624206543,41,0.06361198425292969,41
15,63,0.06087136268615723,57,0.06449460983276367,54,0.06643891334533691,54,0.06615877151489258,54
25,63,0.06396245956420898,121,0.06663036346435547,92,0.0668947696685791,90,0.06609797477722168,90
0,65,0.0621035099029541,0,0.06277012825012207,0,0.06423497200012207,0,0.06496691703796387,0
5,65,0.07295727729797363,43,0.0778205394744873,35,0.07384705543518066,35,0.07426738739013672,35
10,65,0.06910014152526855,60,0.06795382499694824,60,0.07344865798950195,60,0.07563519477844238,62
15,65,0.07010483741760254,96,0.06966876983642578,92,0.07564949989318848,92,0.07345795631408691,92
25,65,0.06999015808105469,117,0.0691983699798584,91,0.06982707977294922,91,0.07346391677856445,91
0,57,0.03941202163696289,0,0.039447784423828125,0,0.04036569595336914,0,0.04053139686584473,0
5,57,0.04368019104003906,19,0.04452013969421387,22,0.04607820510864258,22,0.045853614807128906,22
10,57,0.04403185844421387,53,0.04581570625305176,31,0.045798540115356445,31,0.04577755928039551,31
15,57,0.04503154754638672,66,0.04790306091308594,82,0.048560380935668945,84,0.04951667785644531,84
25,57,0.0459287166595459,81,0.04911065101623535,55,0.04865694046020508,55,0.04896879196166992,55
0,69,0.08113646507263184,0,0.08085060119628906,0,0.08189630508422852,0,0.08157157897949219,0
5,69,0.07682037353515625,36,0.08181262016296387,53,0.09396982192993164,53,0.09029102325439453,53
10,69,0.07916593551635742,55,0.08452224731445312,84,0.08868956565856934,84,0.08353805541992188,84
15,69,0.08356356620788574,73,0.08928537368774414,63,0.09127473831176758,63,0.09089970588684082,63
25,69,0.09038496017456055,87,0.08809113502502441,89,0.08330440521240234,89,0.0865640640258789,90
0,70,0.07452917098999023,0,0.07262229919433594,0,0.07635617256164551,0,0.07915902137756348,0
5,70,0.08127093315124512,36,0.080963134765625,32,0.09195137023925781,32,0.08659243583679199,32
10,70,0.08610391616821289,43,0.08707189559936523,49,0.08816909790039062,49,0.08716845512390137,49
15,70,0.08496308326721191,92,0.09363436698913574,73,0.08652973175048828,73,0.08749723434448242,73
25,70,0.08523845672607422,129,0.09263062477111816,95,0.08846592903137207,100,0.08583426475524902,100
0,105,0.29871249198913574,0,0.2923429012298584,0,0.3073444366455078,0,0.2970592975616455,0
5,105,0.3344306945800781,53,0.32610297203063965,55,0.3285501003265381,53,0.3286468982696533,53
10,105,0.3373115062713623,128,0.3413863182067871,125,0.33194875717163086,125,0.332165002822876,125
15,105,0.3443605899810791,156,0.33336472511291504,118,0.3342452049255371,114,0.3357889652252197,114
25,105,0.35490989685058594,240,0.34087109565734863,165,0.34035706520080566,173,0.3380293846130371,173
0,59,0.04132246971130371,0,0.0401461124420166,0,0.040776968002319336,0,0.046755075454711914,0
5,59,0.0436396598815918,39,0.045136213302612305,37,0.046533823013305664,36,0.05111265182495117,36
10,59,0.04674077033996582,35,0.0484614372253418,60,0.049933671951293945,60,0.05068039894104004,60
15,59,0.04599428176879883,55,0.04692530632019043,55,0.05011177062988281,55,0.04972219467163086,55
25,59,0.04734539985656738,79,0.049747467041015625,86,0.049269676208496094,86,0.052082061767578125,86
0,74,0.10742616653442383,0,0.09990906715393066,0,0.1016993522644043,0,0.10812759399414062,0
5,74,0.10300064086914062,32,0.10796332359313965,33,0.10708379745483398,31,0.10938549041748047,31
10,74,0.10366559028625488,71,0.11023426055908203,63,0.10852932929992676,63,0.1083683967590332,63
15,74,0.10371565818786621,96,0.11209750175476074,83,0.10882163047790527,83,0.1113440990447998,83
25,74,0.1074059009552002,132,0.10931968688964844,91,0.11498332023620605,91,0.10767245292663574,96
0,77,0.11661100387573242,0,0.11991119384765625,0,0.11658024787902832,0,0.12639355659484863,0
5,77,0.11657428741455078,41,0.11955046653747559,48,0.1184532642364502,52,0.12442851066589355,52
10,77,0.11718893051147461,78,0.11881160736083984,62,0.12056922912597656,62,0.11930322647094727,68
15,77,0.1225590705871582,88,0.12064361572265625,109,0.12086319923400879,109,0.12079477310180664,89
25,77,0.12425613403320312,185,0.12293791770935059,126,0.12268853187561035,126,0.12144327163696289,126
0,29,0.0043146610260009766,0,0.004747152328491211,0,0.004569053649902344,0,0.004582643508911133,0
5,29,0.004606485366821289,0,0.0046596527099609375,0,0.004843473434448242,0,0.004726886749267578,0
10,29,0.004623889923095703,15,0.004937648773193359,12,0.00475001335144043,12,0.00472712516784668,12
15,29,0.00448155403137207,23,0.00475001335144043,10,0.004784345626831055,10,0.004770755767822266,10
25,29,0.004593610763549805,42,0.004753589630126953,31,0.004816532135009766,26,0.0048449039459228516,26
0,104,0.2888972759246826,0,0.28108906745910645,0,0.27899622917175293,0,0.2794382572174072,0
5,104,0.3232998847961426,84,0.3148798942565918,58,0.3159329891204834,58,0.31681323051452637,58
10,104,0.3249680995941162,125,0.33089280128479004,147,0.3176426887512207,147,0.31668686866760254,147
15,104,0.32869529724121094,172,0.32088351249694824,152,0.32574892044067383,154,0.32491612434387207,136
25,104,0.3490722179412842,248,0.3290822505950928,164,0.3274056911468506,164,0.32991790771484375,163
0,82,0.1387796401977539,0,0.1345059871673584,0,0.140366792678833,0,0.13360118865966797,0
5,82,0.15204215049743652,44,0.1518247127532959,48,0.14963269233703613,48,0.15158414840698242,48
10,82,0.15696167945861816,99,0.1543877124786377,67,0.1541597843170166,67,0.15419220924377441,67
15,82,0.15586638450622559,112,0.16690754890441895,107,0.1548750400543213,107,0.15550923347473145,107
25,82,0.15920495986938477,176,0.15113449096679688,137,0.15953922271728516,137,0.15495586395263672,137
0,23,0.002246379852294922,0,0.002432107925415039,0,0.002354145050048828,0,0.0023691654205322266,0
5,23,0.002130746841430664,15,0.0023195743560791016,7,0.002366781234741211,7,0.002351045608520508,7
10,23,0.0022115707397460938,11,0.0023849010467529297,11,0.0024623870849609375,11,0.0024051666259765625,11
15,23,0.0022292137145996094,18,0.0024225711822509766,14,0.002460479736328125,16,0.002428293228149414,16
25,23,0.0022459030151367188,19,0.0024216175079345703,22,0.0024733543395996094,22,0.0024459362030029297,28
0,32,0.006079435348510742,0,0.008723020553588867,0,0.006281137466430664,0,0.006383419036865234,0
5,32,0.006074666976928711,12,0.006570339202880859,12,0.006399631500244141,10,0.006553173065185547,10
10,32,0.006773233413696289,32,0.006396055221557617,30,0.0070035457611083984,29,0.006749868392944336,29
15,32,0.0065915584564208984,32,0.0063915252685546875,22,0.006584644317626953,25,0.006880760192871094,25
25,32,0.006321907043457031,34,0.006651639938354492,19,0.00653839111328125,19,0.006616115570068359,19
0,75,0.10222029685974121,0,0.10195088386535645,0,0.10347938537597656,0,0.1024775505065918,0
5,75,0.10619950294494629,56,0.11450409889221191,42,0.11104846000671387,39,0.11159157752990723,39
10,75,0.11113834381103516,81,0.11249947547912598,79,0.11388659477233887,79,0.11311745643615723,79
15,75,0.11038827896118164,88,0.11282634735107422,103,0.11399030685424805,103,0.11393857002258301,103
25,75,0.11386370658874512,113,0.11345577239990234,138,0.11617827415466309,138,0.11461424827575684,138
0,70,0.08763861656188965,0,0.08287811279296875,0,0.08479452133178711,0,0.08455705642700195,0
5,70,0.08824849128723145,36,0.09308934211730957,23,0.09623336791992188,23,0.09256505966186523,23
10,70,0.09211492538452148,55,0.0941922664642334,55,0.09087753295898438,55,0.09013772010803223,55
15,70,0.08959031105041504,93,0.09441184997558594,65,0.09091997146606445,70,0.09077286720275879,70
25,70,0.09021472930908203,117,0.09125876426696777,86,0.09195733070373535,82,0.09144806861877441,82
0,94,0.21485567092895508,0,0.21636486053466797,0,0.20928573608398438,0,0.21408295631408691,0
5,94,0.24218297004699707,55,0.23040390014648438,77,0.22512197494506836,77,0.2280864715576172,77
10,94,0.23115086555480957,97,0.23519253730773926,92,0.22876596450805664,92,0.2283942699432373,92
15,94,0.23209214210510254,128,0.35326194763183594,114,0.23169159889221191,114,0.23180699348449707,114
25,94,0.24254798889160156,182,0.23679423332214355,142,0.23803472518920898,134,0.2378406524658203,134
0,91,0.20371532440185547,0,0.1997053623199463,0,0.20060372352600098,0,0.20884442329406738,0
5,91,0.20690536499023438,72,0.20427775382995605,74,0.21161913871765137,74,0.2044811248779297,74
10,91,0.20937848091125488,113,0.2117757797241211,85,0.20863938331604004,85,0.2103898525238037,90
15,91,0.21640801429748535,121,0.21216464042663574,100,0.2119140625,98,0.21903681755065918,98
25,91,0.22141647338867188,189,0.20936369895935059,163,0.209944486618042,163,0.2095646858215332,169
0,64,0.06173443794250488,0,0.06259417533874512,0,0.06420636177062988,0,0.06370353698730469,0
5,64,0.06702995300292969,35,0.06822633743286133,40,0.06836771965026855,40,0.06832647323608398,40
10,64,0.07003569602966309,37,0.0700082778930664,54,0.07018041610717773,54,0.0697784423828125,54
15,64,0.06807804107666016,72,0.06952762603759766,56,0.06877398490905762,56,0.07254862785339355,58
25,64,0.07013750076293945,95,0.07005882263183594,98,0.07230758666992188,98,0.0733954906463623,98
0,35,0.007828712463378906,0,0.008503913879394531,0,0.009026288986206055,0,0.008819103240966797,0
5,35,0.008669376373291016,8,0.008636236190795898,13,0.009539604187011719,13,0.010079622268676758,13
10,35,0.008472919464111328,27,0.008519887924194336,26,0.009709596633911133,26,0.00971078872680664,26
15,35,0.008323907852172852,21,0.00974416732788086,24,0.009401082992553711,22,0.00967860221862793,22
25,35,0.008854389190673828,38,0.009084463119506836,45,0.010271549224853516,45,0.009976387023925781,45
0,40,0.012067079544067383,0,0.014265775680541992,0,0.01476144790649414,0,0.014910697937011719,0
5,40,0.013036251068115234,18,0.015784025192260742,31,0.01577448844909668,29,0.01607227325439453,29
10,40,0.012979269027709961,35,0.015439510345458984,32,0.015727996826171875,33,0.015609025955200195,33
15,40,0.01329183578491211,50,0.015611410140991211,53,0.01576519012451172,52,0.015133142471313477,52
25,40,0.01337575912475586,70,0.015494823455810547,47,0.016632556915283203,47,0.014362335205078125,47
0,66,0.06922554969787598,0,0.0684363842010498,0,0.06866073608398438,0,0.06906771659851074,0
5,66,0.07565784454345703,44,0.07357239723205566,49,0.07761621475219727,49,0.07399606704711914,49
10,66,0.07325887680053711,74,0.07400941848754883,61,0.07538747787475586,61,0.07583951950073242,61
15,66,0.07654309272766113,68,0.07589054107666016,67,0.07586550712585449,65,0.07550930976867676,65
25,66,0.07571053504943848,105,0.07619142532348633,116,0.08078145980834961,113,0.07938814163208008,113
0,107,0.3261873722076416,0,0.30689406394958496,0,0.31418871879577637,0,0.31322407722473145,0
5,107,0.3860294818878174,118,0.36264777183532715,114,0.35028862953186035,114,0.3514690399169922,114
10,107,0.35495686531066895,125,0.35080623626708984,115,0.3604390621185303,116,0.3501758575439453,116
15,107,0.3595271110534668,153,0.3566548824310303,153,0.3593423366546631,153,0.3583221435546875,153
25,107,0.3719024658203125,262,0.36750078201293945,172,0.35912394523620605,176,0.3581242561340332,176
0,69,0.08562135696411133,0,0.08852195739746094,0,0.08481836318969727,0,0.0876307487487793,0
5,69,0.08511471748352051,50,0.08749651908874512,57,0.08687973022460938,57,0.08695316314697266,44
10,69,0.08594942092895508,78,0.08752274513244629,42,0.08779525756835938,41,0.08820366859436035,41
15,69,0.08865857124328613,89,0.08919191360473633,64,0.0894167423248291,64,0.08921575546264648,64
25,69,0.08970451354980469,134,0.09030771255493164,98,0.09585285186767578,103,0.09192132949829102,99
0,62,0.056108951568603516,0,0.05555438995361328,0,0.054604530334472656,0,0.057097434997558594,0
5,62,0.06240725517272949,30,0.061615943908691406,53,0.06219005584716797,53,0.06293654441833496,53
10,62,0.060688018798828125,60,0.06376814842224121,79,0.06319093704223633,79,0.061789751052856445,79
15,62,0.05760359764099121,79,0.06113696098327637,52,0.0616459846496582,52,0.06124234199523926,52
25,62,0.05968213081359863,129,0.06278419494628906,98,0.06246471405029297,98,0.0618898868560791,98
0,113,0.3825058937072754,0,0.37815237045288086,0,0.3746521472930908,0,0.37773799896240234,0
5,113,0.439896821975708,98,0.42017555236816406,77,0.4245736598968506,77,0.4200873374938965,77
10,113,0.42767882347106934,119,0.4176011085510254,74,0.43137574195861816,77,0.41787052154541016,77
15,113,0.42905402183532715,189,0.4368147850036621,177,0.4281754493713379,177,0.4433107376098633,177
25,113,0.4403223991394043,258,0.42530274391174316,168,0.42624831199645996,192,0.426544189453125,192
0,66,0.06767463684082031,0,0.06804108619689941,0,0.06874561309814453,0,0.0691227912902832,0
5,66,0.07357168197631836,29,0.0752873420715332,42,0.07897377014160156,42,0.07489919662475586,42
10,66,0.0735325813293457,51,0.07582998275756836,55,0.07719135284423828,55,0.07728815078735352,55
15,66,0.0755620002746582,67,0.075347900390625,109,0.07941222190856934,109,0.08001708984375,102
25,66,0.07526254653930664,93,0.07989192008972168,72,0.08242177963256836,72,0.07939887046813965,72
0,54,0.03694009780883789,0,0.04024910926818848,0,0.039446115493774414,0,0.03911280632019043,0
5,54,0.038748741149902344,30,0.038822174072265625,20,0.04119992256164551,17,0.040247201919555664,17
10,54,0.04035449028015137,34,0.04057025909423828,36,0.04346346855163574,30,0.04301095008850098,30
15,54,0.03824448585510254,60,0.043302297592163086,42,0.040624380111694336,42,0.0411524772644043,42
25,54,0.03364992141723633,82,0.040634870529174805,68,0.03867673873901367,68,0.04150652885437012,68
0,85,0.15233421325683594,0,0.15279102325439453,0,0.15411114692687988,0,0.15574407577514648,0
5,85,0.17007684707641602,55,0.16755056381225586,44,0.16759538650512695,46,0.16840600967407227,46
10,85,0.17286062240600586,96,0.1655867099761963,84,0.17225217819213867,84,0.16773772239685059,84
15,85,0.17307353019714355,117,0.16870617866516113,100,0.17976927757263184,100,0.17241311073303223,100
25,85,0.1776890754699707,182,0.17312836647033691,154,0.17619776725769043,151,0.17388319969177246,151
0,40,0.011309623718261719,0,0.012553691864013672,0,0.012363195419311523,0,0.013251543045043945,0
5,40,0.013172626495361328,10,0.013938188552856445,12,0.013779878616333008,12,0.014196157455444336,12
10,40,0.013655900955200195,20,0.014725208282470703,14,0.014502286911010742,14,0.015346765518188477,14
15,40,0.013002634048461914,26,0.016442298889160156,24,0.013935089111328125,24,0.013705015182495117,24
25,40,0.013645410537719727,65,0.015234231948852539,42,0.015427589416503906,55,0.016597509384155273,55
0,96,0.22151517868041992,0,0.21560931205749512,0,0.21285629272460938,0,0.21728062629699707,0
5,96,0.24337458610534668,64,0.24167919158935547,70,0.24884390830993652,70,0.24267077445983887,70
10,96,0.2450871467590332,114,0.2517578601837158,117,0.24213051795959473,117,0.2419445514678955,117
15,96,0.2504844665527344,116,0.2463221549987793,114,0.24643754959106445,116,0.2484285831451416,116
25,96,0.26030397415161133,170,0.25279879570007324,193,0.2522289752960205,193,0.2493305206298828,193
0,43,0.016149044036865234,0,0.017603635787963867,0,0.017989158630371094,0,0.018130779266357422,0
5,43,0.01751399040222168,23,0.018581628799438477,18,0.018696308135986328,18,0.017803192138671875,18
10,43,0.015398263931274414,25,0.017502546310424805,34,0.018344879150390625,21,0.017844438552856445,21
15,43,0.016486406326293945,53,0.018845796585083008,41,0.01892876625061035,41,0.018841028213500977,39
25,43,0.01701974868774414,80,0.01921987533569336,47,0.018684864044189453,47,0.018193483352661133,63
0,72,0.09691166877746582,0,0.09629106521606445,0,0.09811949729919434,0,0.09834671020507812,0
5,72,0.09618020057678223,25,0.09593629837036133,40,0.09675097465515137,40,0.09784936904907227,40
10,72,0.09949254989624023,62,0.10001683235168457,62,0.10054469108581543,62,0.1005089282989502,62
15,72,0.10104966163635254,80,0.10109138488769531,78,0.10114502906799316,78,0.10062742233276367,78
25,72,0.10150027275085449,120,0.10498666763305664,107,0.10441875457763672,107,0.10412120819091797,112
0,107,0.332977294921875,0,0.31194233894348145,0,0.310697078704834,0,0.31043553352355957,0
5,107,0.352154016494751,80,0.3564598560333252,64,0.3469367027282715,64,0.35004186630249023,65
10,107,0.357311487197876,105,0.3540940284729004,124,0.35634326934814453,124,0.35678958892822266,124
15,107,0.36589932441711426,160,0.35694241523742676,138,0.35463953018188477,143,0.3535037040710449,143
25,107,0.3662590980529785,272,0.3612229824066162,157,0.363511323928833,161,0.36744046211242676,168
0,77,0.11543607711791992,0,0.11261773109436035,0,0.11364626884460449,0,0.11451387405395508,0
5,77,0.12794828414916992,43,0.1273057460784912,41,0.1255488395690918,41,0.12586259841918945,41
10,77,0.1285543441772461,82,0.12644577026367188,70,0.1254720687866211,71,0.12775850296020508,71
15,77,0.12279725074768066,84,0.1242055892944336,81,0.12663054466247559,81,0.12409424781799316,81
25,77,0.12514591217041016,135,0.12713336944580078,112,0.12434196472167969,112,0.1262969970703125,112
0,75,0.09973263740539551,0,0.09887409210205078,0,0.10147833824157715,0,0.10077834129333496,0
5,75,0.10747146606445312,37,0.10954880714416504,39,0.11324691772460938,39,0.11272072792053223,39
10,75,0.11072325706481934,56,0.11961913108825684,62,0.1178276538848877,62,0.11408138275146484,62
15,75,0.11877226829528809,85,0.11737751960754395,95,0.11932706832885742,95,0.1198122501373291,99
25,75,0.11825847625732422,113,0.12330079078674316,111,0.1203153133392334,111,0.1203470230102539,111
0,103,0.2850658893585205,0,0.2774033546447754,0,0.27881312370300293,0,0.2751350402832031,0
5,103,0.31328678131103516,67,0.3066418170928955,71,0.3092317581176758,71,0.31156301498413086,71
10,103,0.32897496223449707,104,0.31711721420288086,104,0.31954455375671387,103,0.31818175315856934,103
15,103,0.3213374614715576,152,0.3128502368927002,109,0.31226134300231934,107,0.31343936920166016,107
25,103,0.3354148864746094,275,0.3205134868621826,158,0.31722545623779297,158,0.32198381423950195,158
0,85,0.17087006568908691,0,0.17496848106384277,0,0.16896724700927734,0,0.17023277282714844,0
5,85,0.17462539672851562,58,0.17029333114624023,47,0.17162609100341797,47,0.17144322395324707,47
10,85,0.17069745063781738,76,0.16818642616271973,75,0.16775846481323242,71,0.167677640914917,71
15,85,0.17192482948303223,117,0.1692516803741455,88,0.17078471183776855,88,0.1762254238128662,88
25,85,0.18096494674682617,180,0.17110228538513184,154,0.17195439338684082,154,0.17462706565856934,154
0,44,0.016080617904663086,0,0.01677536964416504,0,0.01704573631286621,0,0.0171966552734375,0
5,44,0.017321348190307617,21,0.017476320266723633,12,0.019536256790161133,15,0.06289005279541016,15
10,44,0.018584012985229492,26,0.02094578742980957,26,0.020183563232421875,32,0.02094268798828125,32
15,44,0.017696142196655273,53,0.018889665603637695,32,0.02022695541381836,32,0.021287202835083008,38
25,44,0.018531322479248047,63,0.02217555046081543,53,0.021622657775878906,53,0.02165508270263672,53
0,60,0.05349993705749512,0,0.05554628372192383,0,0.05612349510192871,0,0.056360721588134766,0
5,60,0.06267142295837402,39,0.058934926986694336,43,0.05867409706115723,43,0.056226491928100586,43
10,60,0.05619168281555176,28,0.05499076843261719,60,0.05552959442138672,60,0.05718731880187988,37
15,60,0.057618141174316406,65,0.05825209617614746,56,0.057244062423706055,58,0.0567479133605957,56
25,60,0.05741763114929199,83,0.05720353126525879,82,0.05643177032470703,82,0.05669236183166504,82
0,5,4.410743713378906e-05,0,3.62396240234375e-05,0,3.600120544433594e-05,0,3.4332275390625e-05,0
5,5,3.7670135498046875e-05,0,3.457069396972656e-05,0,3.4332275390625e-05,0,3.3855438232421875e-05,0
10,5,3.504753112792969e-05,0,3.4332275390625e-05,0,3.504753112792969e-05,0,3.3855438232421875e-05,0
15,5,3.743171691894531e-05,0,3.790855407714844e-05,0,3.7670135498046875e-05,0,3.8623809814453125e-05,0
25,5,3.457069396972656e-05,1,3.457069396972656e-05,1,3.457069396972656e-05,1,3.4332275390625e-05,1
0,25,0.0027039051055908203,0,0.0029070377349853516,0,0.002897024154663086,0,0.0029134750366210938,0
5,25,0.002766847610473633,12,0.002950429916381836,14,0.0029926300048828125,14,0.0029909610748291016,14
10,25,0.002771615982055664,14,0.002977609634399414,14,0.003193378448486328,20,0.0030198097229003906,20
15,25,0.002822399139404297,20,0.0030264854431152344,9,0.003079652786254883,9,0.003067493438720703,16
25,25,0.002841472625732422,23,0.003064393997192383,36,0.0030975341796875,36,0.0031092166900634766,29
0,168,1.3777925968170166,0,1.3121087551116943,0,1.258683681488037,0,1.2441093921661377,0
5,168,1.5092098712921143,160,1.436227560043335,114,1.4054572582244873,114,1.4050633907318115,114
10,168,1.5518581867218018,271,1.4188101291656494,207,1.4223294258117676,203,1.453495740890503,203
15,168,1.510291337966919,345,1.4504637718200684,229,1.4938135147094727,228,1.4307243824005127,228
25,168,1.5641813278198242,475,1.4712674617767334,333,1.4469029903411865,342,1.4481563568115234,350
0,116,0.45382046699523926,0,0.4330437183380127,0,0.43736910820007324,0,0.4355156421661377,0
5,116,0.45334553718566895,104,0.451214075088501,79,0.44002389907836914,83,0.44357991218566895,83
10,116,0.4490365982055664,137,0.454974889755249,109,0.4536600112915039,109,0.4517812728881836,109
15,116,0.47637081146240234,180,0.4538547992706299,132,0.4605238437652588,132,0.45380258560180664,132
25,116,0.4610910415649414,319,0.46491384506225586,192,0.45193958282470703,187,0.4511115550994873,187
0,143,0.8046863079071045,0,0.7855541706085205,0,0.7851953506469727,0,0.7777740955352783,0
5,143,0.9063417911529541,90,0.8679745197296143,94,0.8927898406982422,94,0.8805170059204102,94
10,143,0.9095931053161621,211,0.9033775329589844,185,0.882291316986084,161,0.8839523792266846,161
15,143,0.9456849098205566,277,0.8833043575286865,210,0.8802008628845215,210,0.8835527896881104,210
25,143,0.8991093635559082,320,0.8840818405151367,229,0.8869533538818359,229,0.8848257064819336,222
0,124,0.4905221462249756,0,0.47696661949157715,0,0.47962141036987305,0,0.47971367835998535,0
5,124,0.5447854995727539,104,0.536956787109375,89,0.5335414409637451,89,0.5377516746520996,89
10,124,0.5553121566772461,180,0.5603923797607422,155,0.5479142665863037,155,0.5465056896209717,155
15,124,0.5590386390686035,202,0.5638694763183594,189,0.5495092868804932,186,0.5482406616210938,186
25,124,0.5674796104431152,394,0.5699968338012695,264,0.5584108829498291,264,0.5576348304748535,262
0,95,0.32778239250183105,0,0.20612859725952148,0,0.2069227695465088,0,0.2071678638458252,0
5,95,0.22979187965393066,60,0.22359609603881836,64,0.22505712509155273,70,0.2359142303466797,70
10,95,0.23136591911315918,99,0.2283642292022705,96,0.23250627517700195,96,0.23554325103759766,96
15,95,0.233475923538208,132,0.22760629653930664,123,0.23633790016174316,123,0.23141884803771973,123
25,95,0.24024534225463867,177,0.22855424880981445,157,0.22905325889587402,157,0.22945404052734375,157
0,168,1.3090131282806396,0,1.227715015411377,0,1.2506158351898193,0,1.2298729419708252,0
5,168,1.4593987464904785,171,1.377558946609497,136,1.379124402999878,135,1.3787951469421387,135
10,168,1.4775938987731934,254,1.3983187675476074,209,1.400477409362793,209,1.3930060863494873,209
15,168,1.4915311336517334,335,1.4070723056793213,271,1.4238390922546387,270,1.4132270812988281,270
25,168,1.472834825515747,489,1.4231202602386475,309,1.430549144744873,309,1.4247159957885742,309
0,140,0.7574009895324707,0,0.7113263607025146,0,0.7110342979431152,0,0.7103214263916016,0
5,140,0.8115277290344238,116,0.7970411777496338,120,0.7972321510314941,124,0.7954025268554688,124
10,140,0.8469538688659668,184,0.8008642196655273,136,0.7999827861785889,136,0.7989110946655273,136
15,140,0.8308384418487549,227,0.8138864040374756,188,0.8120090961456299,192,0.8102548122406006,192
25,140,0.8367292881011963,349,0.8118894100189209,256,0.8288607597351074,256,0.8319365978240967,258
0,57,0.03659701347351074,0,0.03484392166137695,0,0.03726553916931152,0,0.037574052810668945,0
5,57,0.03879523277282715,16,0.03824949264526367,21,0.03695392608642578,21,0.041321754455566406,21
10,57,0.04172110557556152,48,0.039433956146240234,52,0.04506945610046387,52,0.044919490814208984,52
15,57,0.04467892646789551,58,0.041434288024902344,66,0.042488813400268555,66,0.040679216384887695,51
25,57,0.03969001770019531,97,0.0401453971862793,85,0.04016399383544922,85,0.04210519790649414,85
0,53,0.028455495834350586,0,0.03348946571350098,0,0.02977585792541504,0,0.02649855613708496,0
5,53,0.02798008918762207,5,0.02768683433532715,8,0.027854204177856445,8,0.027855873107910156,8
10,53,0.029093265533447266,34,0.029821157455444336,35,0.030714035034179688,38,0.03020501136779785,38
15,53,0.030375957489013672,74,0.02978968620300293,49,0.030373811721801758,52,0.031856536865234375,52
25,53,0.032045841217041016,73,0.03269815444946289,74,0.0322110652923584,74,0.03497433662414551,74
0,34,0.006155967712402344,0,0.006217479705810547,0,0.0062868595123291016,0,0.0063211917877197266,0
5,34,0.006875276565551758,10,0.007409572601318359,17,0.0073778629302978516,17,0.007200002670288086,17
